,코드,요양기관소재지구분,환자수,총사용량,진료금액,년도
10,HA618,경기,722,989,"156,684",2021년
11,HA618,강원,124,128,"24,958",2021년
12,HA618,충북,81,84,"19,948",2021년
13,HA618,충남,72,60,"16,501",2021년
14,HA618,전북,37,32,"8,496",2021년
15,HA618,전남,6,7,"1,630",2021년
16,HA618,경북,53,36,"11,615",2021년
17,HA618,경남,38,42,"8,045",2021년
18,HA618,제주,8,8,"1,735",2021년
19,HA618,세종,3,3,546,2021년
2,HA670,계,"131,136","166,636","38,574,818",2010년
3,HA670,서울,"38,226","51,212","11,454,129",2010년
4,HA670,부산,"15,320","17,131","4,445,242",2010년
5,HA670,인천,"4,311","5,675","1,403,776",2010년
6,HA670,대구,"6,331","7,894","1,744,506",2010년
7,HA670,광주,"5,785","7,649","1,680,198",2010년
8,HA670,대전,"6,584","7,682","1,815,889",2010년
9,HA670,울산,"3,597","4,874","1,155,925",2010년
10,HA670,경기,"22,272","27,764","6,406,603",2010년
11,HA670,강원,"5,240","6,540","1,523,442",2010년
12,HA670,충북,"2,912","3,064","800,429",2010년
13,HA670,충남,"4,376","4,769","1,339,126",2010년
14,HA670,전북,"4,021","6,176","1,087,389",2010년
15,HA670,전남,"2,351","2,838","653,227",2010년
16,HA670,경북,"3,910","4,256","1,084,124",2010년
17,HA670,경남,"5,790","7,720","1,660,146",2010년
18,HA670,제주,"1,133","1,390","320,668",2010년
19,HA670,세종,-,-,-,2010년
2,HA670,계,"132,664","166,444","43,073,772",2011년
3,HA670,서울,"35,875","46,563","11,813,417",2011년
4,HA670,부산,"16,109","17,839","5,202,320",2011년
5,HA670,인천,"4,477","7,366","1,592,732",2011년
6,HA670,대구,"6,402","7,878","1,964,794",2011년
7,HA670,광주,"5,571","7,005","1,756,694",2011년
8,HA670,대전,"7,105","8,280","2,164,923",2011년
9,HA670,울산,"3,487","4,717","1,214,556",2011년
10,HA670,경기,"22,734","28,670","7,196,189",2011년
11,HA670,강원,"5,474","6,720","1,772,810",2011년
12,HA670,충북,"3,387","3,556","1,050,694",2011년
13,HA670,충남,"4,451","4,810","1,527,000",2011년
14,HA670,전북,"3,636","5,437","1,099,782",2011년
15,HA670,전남,"2,576","3,002","784,731",2011년
16,HA670,경북,"4,628","5,072","1,453,662",2011년
17,HA670,경남,"6,407","7,754","2,010,486",2011년
18,HA670,제주,"1,439","1,774","468,982",2011년
19,HA670,세종,-,-,-,2011년
2,HA670,계,"140,973","174,440","50,743,054",2012년
3,HA670,서울,"36,020","45,369","13,198,691",2012년
4,HA670,부산,"16,914","18,426","6,073,193",2012년
5,HA670,인천,"5,308","8,825","2,046,980",2012년
6,HA670,대구,"6,987","8,508","2,424,615",2012년
7,HA670,광주,"6,082","7,650","2,138,833",2012년
8,HA670,대전,"7,293","8,540","2,417,989",2012년
9,HA670,울산,"3,871","5,214","1,488,294",2012년
10,HA670,경기,"24,913","31,233","8,785,168",2012년
11,HA670,강원,"5,425","6,423","1,947,100",2012년
12,HA670,충북,"3,679","3,966","1,283,143",2012년
13,HA670,충남,"4,333","4,885","1,606,968",2012년
14,HA670,전북,"3,904","5,364","1,294,635",2012년
15,HA670,전남,"2,910","3,320","996,626",2012년
16,HA670,경북,"5,964","6,412","2,067,324",2012년
17,HA670,경남,"6,904","8,264","2,353,980",2012년
18,HA670,제주,"1,698","2,042","619,517",2012년
19,HA670,세종,-,-,-,2012년
2,HA670,계,"146,178","181,171","53,151,919",2013년
3,HA670,서울,"37,786","49,089","13,952,005",2013년
4,HA670,부산,"16,568","17,818","6,036,050",2013년
5,HA670,인천,"6,024","9,285","2,253,118",2013년
6,HA670,대구,"7,208","8,558","2,535,236",2013년
7,HA670,광주,"5,904","7,277","2,132,227",2013년
8,HA670,대전,"7,258","8,372","2,469,258",2013년
9,HA670,울산,"3,806","5,191","1,463,280",2013년
10,HA670,경기,"25,730","32,252","9,208,601",2013년
11,HA670,강원,"5,621","6,642","2,044,762",2013년
12,HA670,충북,"3,798","4,585","1,321,138",2013년
13,HA670,충남,"4,962","5,749","1,831,427",2013년
14,HA670,전북,"3,842","4,935","1,303,269",2013년
15,HA670,전남,"3,332","3,766","1,174,563",2013년
16,HA670,경북,"6,522","7,017","2,299,082",2013년
17,HA670,경남,"7,302","8,569","2,484,202",2013년
18,HA670,제주,"1,809","2,065","643,700",2013년
19,HA670,세종,-,-,-,2013년
2,HA670,계,"154,448","188,492","56,739,340",2014년
3,HA670,서울,"38,704","49,334","14,463,832",2014년
4,HA670,부산,"17,067","18,488","6,301,749",2014년
5,HA670,인천,"7,683","11,493","2,881,195",2014년
6,HA670,대구,"7,368","8,458","2,609,133",2014년
7,HA670,광주,"6,993","8,612","2,597,526",2014년
8,HA670,대전,"7,240","8,554","2,511,274",2014년
9,HA670,울산,"3,894","5,360","1,472,358",2014년
10,HA670,경기,"26,553","32,246","9,550,677",2014년
11,HA670,강원,"5,887","6,878","2,151,085",2014년
12,HA670,충북,"4,562","5,302","1,633,338",2014년
13,HA670,충남,"4,719","5,302","1,719,643",2014년
14,HA670,전북,"4,109","5,405","1,448,320",2014년
15,HA670,전남,"3,865","4,184","1,391,811",2014년
16,HA670,경북,"7,073","7,544","2,547,610",2014년
17,HA670,경남,"8,206","9,341","2,808,787",2014년
18,HA670,제주,"1,845","1,992","651,002",2014년
19,HA670,세종,-,-,-,2014년
2,HA670,계,"149,377","158,234","53,620,010",2015년
3,HA670,서울,"35,648","40,163","12,961,029",2015년
4,HA670,부산,"17,000","17,556","6,248,673",2015년
5,HA670,인천,"7,397","7,658","2,688,705",2015년
6,HA670,대구,"7,083","6,914","2,417,370",2015년
7,HA670,광주,"6,810","6,808","2,431,440",2015년
8,HA670,대전,"6,630","7,202","2,287,954",2015년
9,HA670,울산,"3,643","4,152","1,338,660",2015년
10,HA670,경기,"26,527","27,286","9,271,140",2015년
11,HA670,강원,"5,537","5,570","1,959,191",2015년
12,HA670,충북,"5,494","6,046","1,952,565",2015년
13,HA670,충남,"4,101","4,374","1,474,069",2015년
14,HA670,전북,"3,805","3,597","1,256,071",2015년
15,HA670,전남,"4,157","4,136","1,482,867",2015년
16,HA670,경북,"6,572","6,356","2,328,866",2015년
17,HA670,경남,"8,546","8,697","2,955,464",2015년
18,HA670,제주,"1,608","1,717","565,946",2015년
19,HA670,세종,-,-,-,2015년
2,HA670,계,"163,416","173,471","59,887,986",2016년
3,HA670,서울,"41,402","47,790","15,385,884",2016년
4,HA670,부산,"18,085","18,701","6,789,785",2016년
5,HA670,인천,"8,342","8,502","3,101,371",2016년
6,HA670,대구,"8,146","7,920","2,793,319",2016년
7,HA670,광주,"7,899","7,706","2,886,265",2016년
8,HA670,대전,"6,700","7,036","2,370,134",2016년
9,HA670,울산,"4,264","4,855","1,562,847",2016년
10,HA670,경기,"28,793","29,600","10,266,411",2016년
11,HA670,강원,"5,982","5,920","2,132,343",2016년
12,HA670,충북,"5,603","6,042","2,052,734",2016년
13,HA670,충남,"4,117","4,216","1,492,295",2016년
14,HA670,전북,"4,439","4,116","1,474,477",2016년
15,HA670,전남,"3,690","3,612","1,338,415",2016년
16,HA670,경북,"6,669","6,437","2,399,368",2016년
17,HA670,경남,"9,064","9,071","3,250,871",2016년
18,HA670,제주,"1,664","1,949","591,466",2016년
19,HA670,세종,-,-,-,2016년
2,HA670,계,"164,509","173,035","65,469,997",2017년
3,HA670,서울,"39,619","45,968","15,924,545",2017년
4,HA670,부산,"17,976","18,461","7,287,478",2017년
5,HA670,인천,"8,639","8,787","3,463,395",2017년
6,HA670,대구,"8,061","7,812","2,916,321",2017년
7,HA670,광주,"7,224","6,546","3,041,258",2017년
8,HA670,대전,"7,135","7,530","2,733,385",2017년
9,HA670,울산,"4,892","5,508","1,979,552",2017년
10,HA670,경기,"29,781","30,438","11,533,974",2017년
11,HA670,강원,"5,608","5,542","2,190,141",2017년
12,HA670,충북,"5,525","5,955","2,211,942",2017년
13,HA670,충남,"4,547","4,647","1,782,584",2017년
14,HA670,전북,"4,754","4,449","1,739,630",2017년
15,HA670,전남,"3,359","3,230","1,379,175",2017년
16,HA670,경북,"6,922","6,634","2,700,143",2017년
17,HA670,경남,"9,870","9,260","3,839,354",2017년
18,HA670,제주,"1,941","2,269","747,119",2017년
19,HA670,세종,-,-,-,2017년
2,HA670,계,"177,668","189,238","86,919,331",2018년
3,HA670,서울,"42,264","50,196","20,994,301",2018년
4,HA670,부산,"20,702","21,300","10,397,450",2018년
5,HA670,인천,"9,549","9,905","4,520,510",2018년
6,HA670,대구,"9,029","8,837","4,050,701",2018년
7,HA670,광주,"8,321","7,622","4,042,746",2018년
8,HA670,대전,"7,324","7,820","3,458,419",2018년
9,HA670,울산,"4,861","5,438","2,341,773",2018년
10,HA670,경기,"32,529","33,423","15,508,075",2018년
11,HA670,강원,"5,824","5,913","2,772,668",2018년
12,HA670,충북,"5,731","6,373","2,912,948",2018년
13,HA670,충남,"5,216","5,295","2,523,544",2018년
14,HA670,전북,"5,407","5,107","2,415,292",2018년
15,HA670,전남,"3,486","3,364","1,753,209",2018년
16,HA670,경북,"6,769","6,782","3,260,167",2018년
17,HA670,경남,"10,654","10,085","5,222,889",2018년
18,HA670,제주,"1,552","1,778","744,638",2018년
19,HA670,세종,-,-,-,2018년
2,HA670,계,"178,797","200,603","99,309,951",2019년
3,HA670,서울,"41,299","52,791","23,239,189",2019년
4,HA670,부산,"20,418","21,142","11,572,208",2019년
5,HA670,인천,"9,994","11,151","5,596,508",2019년
6,HA670,대구,"8,943","9,326","4,562,258",2019년
7,HA670,광주,"8,502","7,813","4,559,769",2019년
8,HA670,대전,"7,610","8,095","4,015,420",2019년
9,HA670,울산,"5,342","6,490","3,013,650",2019년
10,HA670,경기,"34,139","37,697","18,444,936",2019년
11,HA670,강원,"5,582","6,096","3,017,642",2019년
12,HA670,충북,"5,483","6,746","3,147,224",2019년
13,HA670,충남,"4,587","4,910","2,620,566",2019년
14,HA670,전북,"5,443","5,288","2,793,438",2019년
15,HA670,전남,"3,873","3,745","2,144,211",2019년
16,HA670,경북,"6,886","7,353","3,782,619",2019년
17,HA670,경남,"10,768","10,253","5,995,898",2019년
18,HA670,제주,"1,499","1,708","804,414",2019년
19,HA670,세종,-,-,-,2019년
2,HA670,계,"165,876","199,923","101,656,641",2020년
3,HA670,서울,"37,598","49,412","23,183,600",2020년
4,HA670,부산,"18,903","19,860","11,754,773",2020년
5,HA670,인천,"8,927","11,097","5,495,621",2020년
6,HA670,대구,"7,800","8,235","4,343,039",2020년
7,HA670,광주,"8,323","7,603","5,007,992",2020년
8,HA670,대전,"6,674","8,001","3,879,201",2020년
9,HA670,울산,"5,228","6,681","3,169,580",2020년
10,HA670,경기,"31,377","41,729","18,801,262",2020년
11,HA670,강원,"4,930","6,125","3,014,953",2020년
12,HA670,충북,"5,008","6,284","3,184,816",2020년
13,HA670,충남,"4,201","5,064","2,651,583",2020년
14,HA670,전북,"5,779","5,872","3,421,432",2020년
15,HA670,전남,"4,395","4,374","2,687,926",2020년
16,HA670,경북,"6,134","6,316","3,720,596",2020년
17,HA670,경남,"10,162","11,250","6,283,443",2020년
18,HA670,제주,"1,553","1,782","928,353",2020년
19,HA670,세종,235,236,"128,471",2020년
2,HA670,계,"169,757","209,867","106,559,926",2021년
3,HA670,서울,"38,462","51,109","24,245,659",2021년
4,HA670,부산,"18,348","19,713","11,719,976",2021년
5,HA670,인천,"8,851","11,550","5,504,309",2021년
6,HA670,대구,"8,769","9,437","5,136,987",2021년
7,HA670,광주,"7,868","7,298","5,139,906",2021년
8,HA670,대전,"6,125","7,247","3,658,963",2021년
9,HA670,울산,"5,069","6,158","3,187,898",2021년
10,HA670,경기,"34,438","47,961","21,032,414",2021년
11,HA670,강원,"4,700","6,014","2,935,398",2021년
12,HA670,충북,"4,876","6,294","3,159,019",2021년
13,HA670,충남,"4,755","6,322","3,038,322",2021년
14,HA670,전북,"6,021","5,832","3,573,382",2021년
15,HA670,전남,"4,605","4,522","2,934,604",2021년
16,HA670,경북,"6,255","6,844","3,815,871",2021년
17,HA670,경남,"9,697","10,998","6,081,602",2021년
18,HA670,제주,"1,530","1,740","929,975",2021년
19,HA670,세종,813,825,"465,642",2021년
2,HA680,계,"1,416","1,500","414,558",2010년
3,HA680,서울,"1,067","1,102","303,445",2010년
4,HA680,부산,53,81,"27,807",2010년
5,HA680,인천,34,35,"10,556",2010년
6,HA680,대구,15,12,"3,259",2010년
7,HA680,광주,41,42,"11,262",2010년
8,HA680,대전,22,26,"8,051",2010년
9,HA680,울산,28,35,"8,330",2010년
10,HA680,경기,80,80,"20,510",2010년
11,HA680,강원,17,14,"3,729",2010년
12,HA680,충북,12,17,"3,550",2010년
13,HA680,충남,2,2,959,2010년
14,HA680,전북,8,14,"2,270",2010년
15,HA680,전남,-,-,-,2010년
16,HA680,경북,7,7,"1,959",2010년
17,HA680,경남,22,21,"5,896",2010년
18,HA680,제주,10,10,"2,977",2010년
19,HA680,세종,-,-,-,2010년
2,HA680,계,"1,386","1,453","465,616",2011년
3,HA680,서울,974,998,"321,160",2011년
4,HA680,부산,57,71,"26,859",2011년
5,HA680,인천,37,38,"12,933",2011년
6,HA680,대구,25,24,"6,915",2011년
7,HA680,광주,31,31,"9,712",2011년
8,HA680,대전,31,36,"11,282",2011년
9,HA680,울산,40,40,"13,749",2011년
10,HA680,경기,89,93,"26,205",2011년
11,HA680,강원,14,18,"5,528",2011년
12,HA680,충북,22,36,"9,150",2011년
13,HA680,충남,1,1,557,2011년
14,HA680,전북,8,12,"2,699",2011년
15,HA680,전남,4,4,"1,811",2011년
16,HA680,경북,9,8,"2,935",2011년
17,HA680,경남,34,32,"10,214",2011년
18,HA680,제주,13,12,"3,908",2011년
19,HA680,세종,-,-,-,2011년
2,HA680,계,"1,509","1,572","584,296",2012년
3,HA680,서울,"1,085","1,107","419,902",2012년
4,HA680,부산,77,74,"28,807",2012년
5,HA680,인천,43,43,"17,126",2012년
6,HA680,대구,24,25,"7,954",2012년
7,HA680,광주,43,46,"16,429",2012년
8,HA680,대전,26,30,"9,824",2012년
9,HA680,울산,26,24,"9,006",2012년
10,HA680,경기,95,108,"34,554",2012년
11,HA680,강원,20,19,"7,284",2012년
12,HA680,충북,18,24,"7,433",2012년
13,HA680,충남,1,1,649,2012년
14,HA680,전북,7,13,"3,337",2012년
15,HA680,전남,3,3,"1,173",2012년
16,HA680,경북,6,5,"2,013",2012년
17,HA680,경남,36,42,"15,962",2012년
18,HA680,제주,7,7,"2,843",2012년
19,HA680,세종,-,-,-,2012년
2,HA680,계,"1,475","1,544","583,045",2013년
3,HA680,서울,"1,031","1,086","415,489",2013년
4,HA680,부산,65,62,"25,017",2013년
5,HA680,인천,52,51,"20,456",2013년
6,HA680,대구,20,22,"7,250",2013년
7,HA680,광주,47,46,"17,089",2013년
8,HA680,대전,19,21,"7,078",2013년
9,HA680,울산,27,30,"10,385",2013년
10,HA680,경기,114,118,"41,086",2013년
11,HA680,강원,18,18,"6,464",2013년
12,HA680,충북,17,22,"7,970",2013년
13,HA680,충남,2,2,"1,036",2013년
14,HA680,전북,7,10,"2,415",2013년
15,HA680,전남,-,-,-,2013년
16,HA680,경북,13,11,"4,605",2013년
17,HA680,경남,44,44,"16,328",2013년
18,HA680,제주,1,1,378,2013년
19,HA680,세종,-,-,-,2013년
2,HA680,계,"1,329","1,362","539,220",2014년
3,HA680,서울,843,872,"344,332",2014년
4,HA680,부산,72,67,"29,722",2014년
5,HA680,인천,47,45,"18,781",2014년
6,HA680,대구,21,25,"10,139",2014년
7,HA680,광주,38,40,"15,093",2014년
8,HA680,대전,17,17,"6,791",2014년
9,HA680,울산,35,37,"12,641",2014년
10,HA680,경기,134,134,"50,853",2014년
11,HA680,강원,25,24,"9,407",2014년
12,HA680,충북,21,21,"8,358",2014년
13,HA680,충남,4,4,"2,199",2014년
14,HA680,전북,6,8,"2,051",2014년
15,HA680,전남,1,1,410,2014년
16,HA680,경북,16,15,"6,318",2014년
17,HA680,경남,49,48,"20,252",2014년
18,HA680,제주,4,4,"1,873",2014년
19,HA680,세종,-,-,-,2014년
2,HA680,계,"1,268","1,296","505,499",2015년
3,HA680,서울,795,818,"318,920",2015년
4,HA680,부산,85,76,"31,937",2015년
5,HA680,인천,46,47,"19,080",2015년
6,HA680,대구,33,35,"11,210",2015년
7,HA680,광주,44,44,"16,269",2015년
8,HA680,대전,25,24,"10,350",2015년
9,HA680,울산,12,14,"4,520",2015년
10,HA680,경기,119,118,"45,267",2015년
11,HA680,강원,17,16,"6,944",2015년
12,HA680,충북,30,33,"12,688",2015년
13,HA680,충남,5,9,"2,788",2015년
14,HA680,전북,5,6,"1,669",2015년
15,HA680,전남,-,-,-,2015년
16,HA680,경북,15,14,"6,400",2015년
17,HA680,경남,36,36,"16,063",2015년
18,HA680,제주,4,4,"1,394",2015년
19,HA680,세종,-,-,-,2015년
2,HA680,계,"1,478","1,505","583,592",2016년
3,HA680,서울,936,964,"373,287",2016년
4,HA680,부산,98,96,"38,692",2016년
5,HA680,인천,55,59,"21,158",2016년
6,HA680,대구,51,54,"17,574",2016년
7,HA680,광주,47,48,"18,340",2016년
8,HA680,대전,20,20,"6,902",2016년
9,HA680,울산,12,12,"3,907",2016년
10,HA680,경기,126,128,"46,922",2016년
11,HA680,강원,23,20,"9,871",2016년
12,HA680,충북,33,33,"13,822",2016년
13,HA680,충남,7,7,"3,779",2016년
14,HA680,전북,3,3,"1,258",2016년
15,HA680,전남,2,2,"1,007",2016년
16,HA680,경북,15,14,"6,078",2016년
17,HA680,경남,51,46,"19,886",2016년
18,HA680,제주,3,2,"1,109",2016년
19,HA680,세종,-,-,-,2016년
2,HA680,계,"1,431","1,448","599,771",2017년
3,HA680,서울,874,893,"370,558",2017년
4,HA680,부산,83,77,"30,983",2017년
5,HA680,인천,49,49,"19,594",2017년
6,HA680,대구,39,37,"13,553",2017년
7,HA680,광주,46,44,"19,125",2017년
8,HA680,대전,41,47,"18,326",2017년
9,HA680,울산,24,24,"9,778",2017년
10,HA680,경기,163,169,"67,565",2017년
11,HA680,강원,11,10,"5,465",2017년
12,HA680,충북,22,23,"9,689",2017년
13,HA680,충남,13,9,"4,213",2017년
14,HA680,전북,3,3,"1,070",2017년
15,HA680,전남,2,2,"1,355",2017년
16,HA680,경북,20,20,"9,441",2017년
17,HA680,경남,43,37,"17,295",2017년
18,HA680,제주,4,4,"1,759",2017년
19,HA680,세종,-,-,-,2017년
2,HA680,계,"1,623","1,635","796,563",2018년
3,HA680,서울,982,"1,015","495,145",2018년
4,HA680,부산,90,82,"40,917",2018년
5,HA680,인천,78,76,"40,805",2018년
6,HA680,대구,48,47,"20,526",2018년
7,HA680,광주,72,66,"34,145",2018년
8,HA680,대전,28,28,"11,204",2018년
9,HA680,울산,17,18,"8,453",2018년
10,HA680,경기,181,183,"80,199",2018년
11,HA680,강원,16,15,"9,125",2018년
12,HA680,충북,30,30,"15,086",2018년
13,HA680,충남,15,12,"5,755",2018년
14,HA680,전북,4,4,"1,518",2018년
15,HA680,전남,-,-,-,2018년
16,HA680,경북,18,17,"9,433",2018년
17,HA680,경남,48,42,"24,253",2018년
18,HA680,제주,-,-,-,2018년
19,HA680,세종,-,-,-,2018년
2,HA680,계,"1,524","1,615","822,392",2019년
3,HA680,서울,955,"1,047","525,860",2019년
4,HA680,부산,73,69,"39,494",2019년
5,HA680,인천,65,67,"37,024",2019년
6,HA680,대구,26,25,"11,707",2019년
7,HA680,광주,65,60,"33,932",2019년
8,HA680,대전,37,36,"16,302",2019년
9,HA680,울산,15,19,"7,649",2019년
10,HA680,경기,192,190,"92,274",2019년
11,HA680,강원,11,16,"9,136",2019년
12,HA680,충북,18,18,"9,609",2019년
13,HA680,충남,2,2,864,2019년
14,HA680,전북,4,4,"1,386",2019년
15,HA680,전남,-,-,-,2019년
16,HA680,경북,23,21,"13,081",2019년
17,HA680,경남,49,42,"24,073",2019년
18,HA680,제주,-,-,-,2019년
19,HA680,세종,-,-,-,2019년
2,HA680,계,"1,541","1,776","925,121",2020년
3,HA680,서울,932,"1,038","547,366",2020년
4,HA680,부산,100,102,"68,427",2020년
5,HA680,인천,54,64,"37,988",2020년
6,HA680,대구,32,32,"17,959",2020년
7,HA680,광주,53,50,"30,913",2020년
8,HA680,대전,19,19,"8,454",2020년
9,HA680,울산,18,21,"8,839",2020년
10,HA680,경기,218,316,"126,297",2020년
11,HA680,강원,11,14,"8,409",2020년
12,HA680,충북,28,31,"17,166",2020년
13,HA680,충남,10,8,"4,568",2020년
14,HA680,전북,5,5,"2,715",2020년
15,HA680,전남,1,1,532,2020년
16,HA680,경북,17,16,"10,304",2020년
17,HA680,경남,47,54,"31,270",2020년
18,HA680,제주,6,6,"3,914",2020년
19,HA680,세종,-,-,-,2020년
2,HA680,계,"1,435","1,736","862,647",2021년
3,HA680,서울,730,816,"434,909",2021년
4,HA680,부산,83,84,"53,258",2021년
5,HA680,인천,84,112,"55,193",2021년
6,HA680,대구,37,36,"20,636",2021년
7,HA680,광주,51,47,"30,274",2021년
8,HA680,대전,31,34,"13,194",2021년
9,HA680,울산,10,10,"5,337",2021년
10,HA680,경기,294,455,"176,702",2021년
11,HA680,강원,17,20,"11,256",2021년
12,HA680,충북,29,30,"18,089",2021년
13,HA680,충남,17,30,"9,246",2021년
14,HA680,전북,2,2,635,2021년
15,HA680,전남,2,2,"1,328",2021년
16,HA680,경북,6,5,"3,184",2021년
17,HA680,경남,42,48,"27,128",2021년
18,HA680,제주,1,1,611,2021년
19,HA680,세종,4,4,"1,665",2021년
2,HA681,계,"1,135","1,566","185,549",2010년
3,HA681,서울,883,"1,182","141,142",2010년
4,HA681,부산,12,18,"2,187",2010년
5,HA681,인천,36,46,"5,872",2010년
6,HA681,대구,37,54,"6,576",2010년
7,HA681,광주,32,55,"6,298",2010년
8,HA681,대전,5,7,762,2010년
9,HA681,울산,21,40,"4,656",2010년
10,HA681,경기,75,112,"12,219",2010년
11,HA681,강원,10,17,"1,717",2010년
12,HA681,충북,4,5,528,2010년
13,HA681,충남,1,1,130,2010년
14,HA681,전북,-,-,-,2010년
15,HA681,전남,-,-,-,2010년
16,HA681,경북,5,5,592,2010년
17,HA681,경남,11,11,"1,302",2010년
18,HA681,제주,7,13,"1,567",2010년
2,HA681,계,"1,018","1,250","165,006",2011년
3,HA681,서울,772,904,"120,778",2011년
4,HA681,부산,19,22,"2,914",2011년
5,HA681,인천,38,51,"7,157",2011년
6,HA681,대구,28,43,"5,946",2011년
7,HA681,광주,24,40,"4,964",2011년
8,HA681,대전,5,5,627,2011년
9,HA681,울산,20,28,"2,461",2011년
10,HA681,경기,71,108,"14,023",2011년
11,HA681,강원,7,12,"1,404",2011년
12,HA681,충북,6,7,736,2011년
13,HA681,충남,1,1,147,2011년
14,HA681,전북,-,-,-,2011년
